File Name,Target ID,Race,Gender,Emotion,Age,Origin,amazon_age_low,amazon_age_high,amazon_smile,amazon_smile_confidence,amazon_gender,amazon_gender_confidence,amazon_emotion,clarifai_race,clarifai_race_confidence,clarifai_gender,clarifai_gender_confidence,clarifai_age,clarifai_age_confidence,face++_gender,face++_age,face++_emotion,face++_smiling,microsoft_gender,microsoft_age,microsoft_emotion,microsoft_smile
CFD-BM-043-072-HC.jpg,BM-043,B,M,HC,24,CFD,14,26,True,95.95825958251952,Male,99.8873291015625,HAPPY,black or african american,0.991771519,masculine,0.99462086,38,0.584875345,Male,33,happiness,True,male,26.0,happiness,0.9990000000000001
CFD-BM-043-014-A.jpg,BM-043,B,M,A,24,CFD,23,35,False,95.6042022705078,Male,96.7780990600586,ANGRY,black or african american,0.993694305,masculine,0.9992345570000001,39,0.547597885,Male,35,anger,False,male,29.0,neutral,0.0
CFD-BM-043-071-N.jpg,BM-043,B,M,N,24,CFD,21,33,False,99.76783752441406,Male,99.36844635009766,CALM,black or african american,0.99703306,masculine,0.996228337,39,0.56813705,Male,33,neutral,False,male,25.0,neutral,0.0
CFD-BM-043-076-HO.jpg,BM-043,B,M,HO,24,CFD,22,34,True,99.91869354248048,Male,99.56895446777344,HAPPY,black or african american,0.992328048,masculine,0.998313665,39,0.601065755,Male,32,happiness,True,male,27.0,happiness,1.0
CFD-BM-225-154-N.jpg,BM-225,B,M,N,47,CFD,31,47,False,98.5739974975586,Male,99.89037322998048,CALM,black or african american,0.9977608920000001,masculine,0.907916725,55,0.476997375,Male,54,neutral,False,male,42.0,neutral,0.001
CFD-WM-249-239-N.jpg,WM-249,W,M,N,43,CFD,32,48,False,99.30697631835938,Male,99.09342193603516,CALM,white,0.9920662640000001,masculine,0.995165527,45,0.875237823,Male,49,neutral,False,male,38.0,neutral,0.0
CFD-BM-017-064-F.jpg,BM-017,B,M,F,32,CFD,23,35,False,88.19651794433594,Male,75.6485366821289,CONFUSED,black or african american,0.9197188620000001,masculine,0.777159452,39,0.38582021,Male,59,fear,False,male,30.0,surprise,0.0
CFD-BM-017-035-A.jpg,BM-017,B,M,A,32,CFD,24,38,False,96.41210174560548,Male,88.7394790649414,ANGRY,black or african american,0.999887705,masculine,0.549517095,36,0.417898774,Male,55,anger,False,male,30.0,anger,0.0
CFD-BM-017-052-HC.jpg,BM-017,B,M,HC,32,CFD,43,61,True,97.5641632080078,Male,99.2222900390625,HAPPY,black or african american,0.999394178,masculine,0.769368112,45,0.461704493,Male,59,happiness,True,male,30.0,happiness,0.986
CFD-BM-017-021-N.jpg,BM-017,B,M,N,32,CFD,24,38,False,97.25689697265624,Male,71.93218994140625,CALM,black or african american,0.9913257959999999,masculine,0.695652783,39,0.473513544,Male,47,neutral,False,male,28.0,neutral,0.0
CFD-AM-235-241-N.jpg,AM-235,A,M,N,35,CFD,29,45,False,98.1015167236328,Male,98.63277435302734,CALM,asian,0.536281288,masculine,0.999565244,39,0.735402584,Male,37,neutral,False,male,28.0,neutral,0.0
CFD-BM-028-012-A.jpg,BM-028,B,M,A,24,CFD,31,47,False,98.97647857666016,Male,98.72669219970705,CALM,black or african american,0.993547678,masculine,0.786595523,39,0.582613707,Male,26,neutral,False,male,25.0,neutral,0.0
CFD-BM-028-031-HC.jpg,BM-028,B,M,HC,24,CFD,30,46,True,90.94635009765624,Male,99.33506774902344,HAPPY,black or african american,0.9940990209999999,masculine,0.959229529,39,0.699626207,Male,24,happiness,True,male,25.0,happiness,0.993
CFD-BM-028-050-F.jpg,BM-028,B,M,F,24,CFD,22,34,False,94.20115661621094,Male,98.98067474365234,SURPRISED,black or african american,0.97532773,masculine,0.7599499820000001,39,0.650570631,Male,28,surprise,False,male,26.0,surprise,0.0
CFD-BM-028-002-N.jpg,BM-028,B,M,N,24,CFD,30,46,False,99.4034423828125,Male,98.3225555419922,CALM,black or african american,0.999488115,masculine,0.8436737059999999,39,0.776543379,Male,37,neutral,False,male,25.0,neutral,0.0
CFD-BM-028-028-HO.jpg,BM-028,B,M,HO,24,CFD,24,38,True,99.7043685913086,Male,99.38314056396484,HAPPY,black or african american,0.9981752629999999,masculine,0.974722385,39,0.7625223990000001,Male,39,happiness,True,male,27.0,happiness,1.0
CFD-LF-225-164-N.jpg,LF-225,L,F,N,24,CFD,22,34,False,99.68128204345705,Female,99.77775573730469,CALM,"hispanic, latino, or spanish origin",0.663341284,feminine,0.750169814,24,0.436264098,Female,25,neutral,False,female,23.0,neutral,0.0
CFD-BM-010-019-A.jpg,BM-010,B,M,A,22,CFD,23,35,False,87.20306396484375,Male,99.40184020996094,DISGUSTED,black or african american,0.8832771779999999,masculine,0.998583198,28,0.430315971,Male,36,disgust,False,male,25.0,neutral,0.11800000000000001
CFD-BM-010-003-N.jpg,BM-010,B,M,N,22,CFD,21,33,False,97.07638549804688,Male,99.3384017944336,CALM,black or african american,0.993361473,masculine,0.998113275,36,0.5752005579999999,Male,23,neutral,False,male,24.0,neutral,0.0
CFD-BM-010-004-HO.jpg,BM-010,B,M,HO,22,CFD,22,34,True,99.97371673583984,Male,99.42965698242188,HAPPY,black or african american,0.9999284740000001,masculine,0.837572932,36,0.411269844,Male,29,happiness,True,male,28.0,happiness,1.0
CFD-BM-010-015-F.jpg,BM-010,B,M,F,22,CFD,23,35,True,98.67406463623048,Male,99.58396911621094,HAPPY,black or african american,0.995518267,masculine,0.838700294,39,0.515968263,Male,31,happiness,True,male,22.0,happiness,0.945
CFD-BM-222-173-N.jpg,BM-222,B,M,N,35,CFD,32,48,False,98.14229583740234,Male,98.04995727539062,CALM,asian,0.9861372709999999,masculine,0.954578757,42,0.745474517,Male,43,neutral,False,male,37.0,neutral,0.002
CFD-LF-222-147-N.jpg,LF-222,L,F,N,27,CFD,22,34,False,99.20906066894531,Female,99.07429504394531,CALM,asian,0.622065008,feminine,0.9586893320000001,38,0.724865377,Female,33,neutral,False,female,24.0,neutral,0.0
CFD-AM-232-251-N.jpg,AM-232,A,M,N,27,CFD,26,40,False,99.21243286132812,Male,97.20738983154295,CALM,asian,0.93868959,masculine,0.998672962,39,0.769944727,Male,38,disgust,False,male,28.0,neutral,0.0
CFD-BM-026-017-A.jpg,BM-026,B,M,A,26,CFD,22,34,False,85.69247436523438,Male,94.51051330566406,DISGUSTED,black or african american,0.998739302,masculine,0.999919653,38,0.58919704,Male,28,anger,False,male,26.0,anger,0.0
CFD-BM-026-002-N.jpg,BM-026,B,M,N,26,CFD,22,34,False,99.22354125976562,Male,99.55028533935548,CALM,black or african american,0.999136627,masculine,0.999754965,24,0.579369962,Male,22,disgust,False,male,23.0,neutral,0.0
CFD-BM-026-006-HC.jpg,BM-026,B,M,HC,26,CFD,32,48,True,99.06623840332031,Male,99.5031967163086,HAPPY,black or african american,0.9877250790000001,masculine,0.977657914,39,0.422836959,Male,44,happiness,True,male,26.0,happiness,0.9990000000000001
CFD-BM-026-041-F.jpg,BM-026,B,M,F,26,CFD,22,34,False,92.4674072265625,Male,95.09860229492188,FEAR,black or african american,0.9992990490000001,masculine,0.999598622,24,0.43878918899999997,Male,22,fear,False,male,25.0,surprise,0.0
CFD-BM-026-009-HO.jpg,BM-026,B,M,HO,26,CFD,29,45,True,99.98712158203124,Male,99.61287689208984,HAPPY,black or african american,0.9868861440000001,masculine,0.9977223279999999,40,0.521205127,Male,26,happiness,True,male,26.0,happiness,1.0
CFD-BM-214-075-N.jpg,BM-214,B,M,N,27,CFD,22,34,False,98.93436431884766,Male,99.0436019897461,CALM,black or african american,0.9974164959999999,masculine,0.99895072,38,0.763954163,Male,23,neutral,False,male,23.0,neutral,0.0
CFD-LF-214-090-N.jpg,LF-214,L,F,N,29,CFD,22,34,False,94.70960998535156,Female,99.04254913330078,ANGRY,"hispanic, latino, or spanish origin",0.7817851309999999,feminine,0.991710603,40,0.839529753,Female,36,neutral,False,female,30.0,neutral,0.0
CFD-AM-204-122-N.jpg,AM-204,A,M,N,23,CFD,22,34,False,98.75920867919922,Male,70.46759796142578,CALM,asian,0.94117856,masculine,0.9997944240000001,27,0.549508452,Male,24,neutral,False,male,18.0,neutral,0.001
CFD-WM-247-084-N.jpg,WM-247,W,M,N,25,CFD,21,33,False,99.89241027832031,Male,96.03060913085938,CALM,white,0.38878071299999994,masculine,0.9998832940000001,27,0.585546374,Male,24,neutral,False,male,23.0,neutral,0.0
CFD-BM-019-002-N.jpg,BM-019,B,M,N,21,CFD,15,27,False,97.47066497802734,Male,72.67394256591797,CALM,black or african american,0.9999307390000001,masculine,0.9998782279999999,24,0.523749948,Male,25,neutral,False,male,18.0,neutral,0.0
CFD-BM-019-004-HO.jpg,BM-019,B,M,HO,21,CFD,22,34,True,99.98487091064452,Male,98.45256042480469,HAPPY,black or african american,0.999536037,masculine,0.997147322,34,0.536243916,Male,23,happiness,True,male,19.0,happiness,1.0
CFD-BM-019-049-F.jpg,BM-019,B,M,F,21,CFD,22,34,False,88.8405532836914,Male,60.92269897460938,FEAR,black or african american,0.9999067779999999,masculine,0.9896450040000001,39,0.402073711,Male,24,anger,False,male,20.0,surprise,0.0
CFD-BM-019-045-A.jpg,BM-019,B,M,A,21,CFD,24,38,False,88.17369842529297,Male,93.07416534423828,SAD,black or african american,0.999847651,masculine,0.9988769890000001,36,0.49354466799999996,Male,27,anger,False,male,19.0,neutral,0.0
CFD-BM-019-008-HC.jpg,BM-019,B,M,HC,21,CFD,28,44,True,99.20944213867188,Male,97.34151458740234,HAPPY,black or african american,0.999867022,masculine,0.994921982,36,0.5158934589999999,Male,24,happiness,True,male,19.0,happiness,0.9990000000000001
CFD-BM-213-134-N.jpg,BM-213,B,M,N,40,CFD,24,38,False,90.5135726928711,Male,99.2708740234375,CALM,black or african american,0.9999561309999999,masculine,0.9993246790000001,45,0.337079346,Male,40,neutral,False,male,33.0,neutral,0.006
CFD-BM-021-021-N.jpg,BM-021,B,M,N,36,CFD,31,47,False,93.40613555908205,Male,96.40681457519531,CALM,black or african american,0.9979211090000001,masculine,0.99941498,44,0.729480624,Male,46,neutral,False,male,33.0,neutral,0.004
CFD-BM-021-029-F.jpg,BM-021,B,M,F,36,CFD,23,35,False,96.12806701660156,Male,91.60401916503906,SURPRISED,black or african american,0.9903962609999999,masculine,0.9992716309999999,41,0.61499083,Male,40,fear,False,male,34.0,surprise,0.0
CFD-BM-021-022-HO.jpg,BM-021,B,M,HO,36,CFD,28,44,True,99.98487091064452,Male,99.61200714111328,HAPPY,black or african american,0.999972761,masculine,0.997325063,39,0.650514603,Male,38,happiness,True,male,36.0,happiness,1.0
CFD-BM-021-009-HC.jpg,BM-021,B,M,HC,36,CFD,33,49,True,97.61367797851562,Male,99.80311584472656,HAPPY,black or african american,0.999173045,masculine,0.995603204,47,0.564761698,Male,54,disgust,True,male,39.0,happiness,1.0
CFD-BM-021-026-A.jpg,BM-021,B,M,A,36,CFD,39,57,False,84.31169128417969,Male,98.98268127441406,ANGRY,black or african american,0.99869442,masculine,0.99508822,39,0.723714948,Male,55,neutral,False,male,34.0,disgust,0.001
CFD-WM-240-125-N.jpg,WM-240,W,M,N,34,CFD,22,34,False,99.53208923339844,Male,97.93018341064452,CALM,white,0.902196705,masculine,0.97868824,39,0.652040362,Male,41,neutral,False,male,31.0,neutral,0.0
CFD-AM-203-086-N.jpg,AM-203,A,M,N,26,CFD,20,32,False,99.85909271240234,Male,93.17090606689452,CALM,asian,0.9995538,masculine,0.9999552970000001,35,0.487523854,Male,27,neutral,False,male,25.0,neutral,0.0
CFD-LF-213-079-N.jpg,LF-213,L,F,N,25,CFD,16,28,False,99.7933349609375,Female,98.02977752685548,CALM,"hispanic, latino, or spanish origin",0.9540048240000001,feminine,0.7888610359999999,39,0.51209259,Female,32,neutral,False,female,20.0,neutral,0.0
CFD-WM-223-056-N.jpg,WM-223,W,M,N,42,CFD,32,48,False,99.25711059570312,Male,99.82577514648438,CALM,middle eastern or north african,0.433825791,masculine,0.997971773,47,0.639371812,Male,49,neutral,False,male,43.0,neutral,0.0
CFD-WM-011-011-A.jpg,WM-011,W,M,A,30,CFD,27,43,False,97.13961029052734,Male,95.36786651611328,ANGRY,white,0.7394042609999999,masculine,0.995973349,39,0.615559399,Male,39,neutral,False,male,32.0,neutral,0.0
CFD-WM-011-002-N.jpg,WM-011,W,M,N,30,CFD,23,35,False,99.32396697998048,Male,92.85454559326172,CALM,white,0.928595066,masculine,0.9999330040000001,39,0.588501096,Male,37,neutral,False,male,29.0,neutral,0.0
CFD-WM-011-003-HO.jpg,WM-011,W,M,HO,30,CFD,24,38,True,95.1171646118164,Male,98.26492309570312,HAPPY,white,0.989427686,masculine,0.999960065,39,0.614574492,Male,41,happiness,True,male,31.0,happiness,1.0
CFD-WM-011-019-F.jpg,WM-011,W,M,F,30,CFD,23,35,False,93.92412567138672,Male,91.96041870117188,SURPRISED,white,0.928041577,masculine,0.999776423,39,0.6071975829999999,Male,39,surprise,False,male,31.0,surprise,0.0
CFD-WM-011-006-HC.jpg,WM-011,W,M,HC,30,CFD,24,38,True,96.22428131103516,Male,99.20989227294922,HAPPY,white,0.9967331890000001,masculine,0.9999790190000001,44,0.631779552,Male,43,happiness,True,male,31.0,happiness,1.0
CFD-BM-248-128-N.jpg,BM-248,B,M,N,20,CFD,18,30,False,99.67697143554688,Male,58.72210311889648,CALM,black or african american,0.840549827,masculine,0.996822,23,0.630965114,Male,21,neutral,False,male,20.0,neutral,0.0
CFD-WM-016-008-A.jpg,WM-016,W,M,A,30,CFD,22,34,False,98.96760559082031,Male,98.91061401367188,ANGRY,white,0.9431970120000001,masculine,0.991427541,39,0.769910157,Male,40,anger,False,male,27.0,neutral,0.0
CFD-WM-016-002-HO.jpg,WM-016,W,M,HO,30,CFD,22,34,True,99.29157257080078,Male,98.08454895019531,HAPPY,white,0.9976660009999999,masculine,0.981092393,39,0.5349373820000001,Male,37,happiness,True,male,29.0,happiness,1.0
CFD-WM-016-001-N.jpg,WM-016,W,M,N,30,CFD,20,32,False,99.359130859375,Male,99.06736755371094,CALM,white,0.9337725640000001,masculine,0.995044589,39,0.709718108,Male,32,neutral,False,male,28.0,neutral,0.0
CFD-WM-016-005-HC.jpg,WM-016,W,M,HC,30,CFD,22,34,False,61.04138946533203,Male,99.43517303466795,HAPPY,white,0.99423337,masculine,0.99409163,39,0.660592914,Male,39,sadness,True,male,27.0,happiness,0.521
CFD-WM-224-197-N.jpg,WM-224,W,M,N,26,CFD,17,29,False,99.8874740600586,Female,99.59876251220705,CALM,white,0.991319895,masculine,0.974579036,24,0.466638565,Male,28,neutral,False,male,24.0,neutral,0.0
CFD-BM-045-004-N.jpg,BM-045,B,M,N,21,CFD,22,34,False,99.57099151611328,Male,98.32181549072266,CALM,black or african american,0.999996126,masculine,0.999450803,36,0.5354075429999999,Male,21,neutral,False,male,21.0,neutral,0.0
CFD-BM-045-057-HC.jpg,BM-045,B,M,HC,21,CFD,23,35,True,93.9459457397461,Male,99.92169952392578,HAPPY,black or african american,0.999999523,masculine,0.994457185,36,0.39599514,Male,24,happiness,True,male,21.0,happiness,0.991
CFD-BM-045-055-HO.jpg,BM-045,B,M,HO,21,CFD,22,34,True,99.90221405029295,Male,98.97684478759766,HAPPY,black or african american,0.999999583,masculine,0.999704719,24,0.646996021,Male,22,happiness,True,male,21.0,happiness,1.0
CFD-BM-045-061-A.jpg,BM-045,B,M,A,21,CFD,23,35,False,91.34300994873048,Male,98.9052734375,ANGRY,black or african american,0.999857008,masculine,0.999686003,39,0.40240222200000003,Male,32,anger,False,male,19.0,anger,0.0
CFD-BM-045-045-F.jpg,BM-045,B,M,F,21,CFD,33,49,True,82.60922241210938,Male,98.50831604003906,FEAR,black or african american,0.999987066,masculine,0.9700938459999999,39,0.45109379299999997,Male,28,fear,True,male,26.0,fear,0.003
CFD-WM-029-023-N.jpg,WM-029,W,M,N,28,CFD,23,35,False,99.91999816894531,Male,99.51693725585938,CALM,white,0.9086967109999999,masculine,0.995065212,39,0.755930662,Male,38,neutral,False,male,30.0,neutral,0.0
CFD-WM-029-014-A.jpg,WM-029,W,M,A,28,CFD,27,43,False,98.60149383544922,Male,99.93367004394531,ANGRY,white,0.462255955,masculine,0.9653663640000001,39,0.779821277,Male,43,neutral,False,male,32.0,neutral,0.0
CFD-WM-029-009-HC.jpg,WM-029,W,M,HC,28,CFD,22,34,True,96.54676818847656,Male,99.89141082763672,HAPPY,white,0.41751891399999996,masculine,0.9728106259999999,36,0.508185506,Male,37,happiness,True,male,31.0,happiness,1.0
CFD-WM-029-020-F.jpg,WM-029,W,M,F,28,CFD,31,47,False,97.79473114013672,Male,98.04997253417969,SURPRISED,white,0.9112391470000001,masculine,0.955936193,45,0.48112955700000004,Male,42,surprise,False,male,32.0,surprise,0.0
